trans_date_trans_time,cc_num,merchant,category,amt,city
2020-10-07 22:14:41,6597248210463122,"fraud_Parker, Nolan and Trantow",entertainment,637.33,Whittemore
2020-10-07 22:20:10,6597248210463122,fraud_Heathcote LLC,shopping_net,979.63,Whittemore
2020-10-07 22:26:49,344342339068828,fraud_Nader-Heller,misc_net,650.68,Darien
2020-10-07 22:40:08,3586955669388457,fraud_Price Inc,shopping_net,955.07,Bolivar
2020-10-07 22:59:38,6597248210463122,"fraud_Mosciski, Gislason and Mertz",grocery_pos,334.54,Whittemore
2020-10-07 23:31:07,344342339068828,"fraud_Gottlieb, Considine and Schultz",shopping_net,1113.91,Darien
2020-10-08 00:41:38,6597248210463122,"fraud_Reilly, Heaney and Cole",gas_transport,21.55,Whittemore
2020-10-08 01:44:16,6597248210463122,fraud_Kiehn-Emmerich,grocery_pos,320.67,Whittemore
2020-10-08 02:40:11,6597248210463122,fraud_Miller-Hauck,grocery_pos,326.21,Whittemore
2020-10-08 03:40:05,6597248210463122,"fraud_Christiansen, Goyette and Schamberger",gas_transport,18.88,Whittemore
2020-10-08 18:25:09,344342339068828,"fraud_Zemlak, Tillman and Cremin",personal_care,21.19,Darien
2020-10-08 20:42:19,6597248210463122,fraud_Murray-Smitham,grocery_pos,300.78,Whittemore
2020-10-08 22:12:06,344342339068828,fraud_Halvorson Group,misc_pos,9.3,Darien
2020-10-08 22:19:46,344342339068828,fraud_Halvorson Group,misc_pos,7.24,Darien
2020-10-08 22:32:09,6597248210463122,fraud_Hickle Group,shopping_pos,798.05,Whittemore
2020-10-08 22:47:45,344342339068828,fraud_Pouros-Conroy,shopping_pos,922.5,Darien
2020-10-08 22:59:33,344342339068828,fraud_Terry-Huel,shopping_net,1185.79,Darien
2020-10-08 23:27:41,6597248210463122,fraud_Kozey-Kuhlman,personal_care,48.13,Whittemore
2020-10-08 23:43:26,6597248210463122,fraud_Schumm PLC,shopping_net,1012.1,Whittemore
2020-10-08 23:52:34,6597248210463122,fraud_Flatley-Durgan,misc_net,740.92,Whittemore
2020-10-09 12:15:41,213199865312311,fraud_Bruen-Yost,misc_pos,50.59,Varnell
2020-10-09 22:14:21,213199865312311,fraud_Medhurst PLC,shopping_net,974.22,Varnell
2020-10-09 22:52:14,213199865312311,fraud_Jaskolski-Vandervort,misc_net,845.7,Varnell
2020-10-09 23:10:32,213199865312311,fraud_Kunde-Sanford,misc_net,750.35,Varnell
2020-10-10 14:33:35,213199865312311,fraud_Bogisich-Homenick,misc_net,908.8,Varnell
2020-10-10 16:00:00,4104312520615374,fraud_Weimann-Lockman,kids_pets,21.09,Mountain Center
2020-10-10 22:07:21,4104312520615374,"fraud_Swaniawski, Lowe and Robel",shopping_pos,1001.85,Mountain Center
2020-10-10 22:13:07,213199865312311,"fraud_Feil, Hilpert and Koss",food_dining,107.46,Varnell
2020-10-10 22:47:11,213199865312311,fraud_Lebsack and Sons,misc_net,846.93,Varnell
2020-10-10 23:00:53,4104312520615374,fraud_Rolfson-Kunde,personal_care,21.87,Mountain Center
2020-10-10 23:41:20,4104312520615374,"fraud_Schneider, Hayes and Nikolaus",food_dining,125.67,Mountain Center
2020-10-11 00:10:47,5456712664803820,fraud_Kutch Group,grocery_net,15.48,Llano
2020-10-11 00:18:36,38530489946071,fraud_Heller-Langosh,gas_transport,9.45,Arcadia
2020-10-11 01:41:01,5456712664803820,"fraud_Lockman, West and Runte",grocery_pos,330.98,Llano
2020-10-11 03:06:41,38530489946071,fraud_Stamm-Witting,shopping_net,997.42,Arcadia
2020-10-11 03:41:44,4104312520615374,fraud_Hackett-Lueilwitz,grocery_pos,321.16,Mountain Center
2020-10-11 05:03:06,4104312520615374,fraud_Stracke-Lemke,grocery_pos,379.57,Mountain Center
2020-10-11 12:18:53,5456712664803820,fraud_Tromp Group,travel,1.78,Llano
2020-10-11 15:23:10,5456712664803820,"fraud_Kihn, Abernathy and Douglas",shopping_net,957.37,Llano
2020-10-11 20:09:03,5456712664803820,"fraud_Mosciski, Ziemann and Farrell",shopping_net,952.33,Llano
2020-10-11 20:45:56,38530489946071,fraud_White and Sons,home,299.79,Arcadia
2020-10-11 22:25:32,5456712664803820,fraud_Ankunding LLC,shopping_net,917.14,Llano
2020-10-11 23:18:36,4104312520615374,fraud_Breitenberg-Hermiston,kids_pets,20.71,Mountain Center
2020-10-11 23:23:29,38530489946071,"fraud_Ledner, Hartmann and Feest",health_fitness,21.88,Arcadia
2020-10-11 23:44:09,4104312520615374,"fraud_Langosh, Wintheiser and Hyatt",food_dining,93.87,Mountain Center
2020-10-12 00:11:06,38530489946071,"fraud_Christiansen, Goyette and Schamberger",gas_transport,13.96,Arcadia
2020-10-12 03:37:33,38530489946071,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1111.57,Arcadia
2020-10-12 18:55:10,38530489946071,fraud_Lynch-Wisozk,home,195.69,Arcadia
2020-10-12 20:26:12,38530489946071,fraud_Ziemann-Waters,health_fitness,21.73,Arcadia
2020-10-12 22:18:28,38530489946071,fraud_Hilpert-Conroy,kids_pets,19.91,Arcadia
2020-10-12 22:31:39,38530489946071,"fraud_Schiller, Blanda and Johnson",home,270.06,Arcadia
2020-10-12 22:39:09,5456712664803820,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,842.07,Llano
2020-10-12 22:41:52,5456712664803820,fraud_Kirlin and Sons,personal_care,51.86,Llano
2020-10-12 23:28:15,38530489946071,fraud_Torphy-Goyette,shopping_pos,1030.78,Arcadia
2020-10-12 23:57:58,38530489946071,fraud_Romaguera Ltd,health_fitness,19.11,Arcadia
2020-10-13 02:57:06,4129767952109660,fraud_Bednar Group,misc_net,898.83,Halstad
2020-10-13 03:07:06,4129767952109660,fraud_Flatley Group,misc_pos,751.63,Halstad
2020-10-13 21:15:33,4129767952109660,"fraud_Schiller, Blanda and Johnson",home,255.24,Halstad
2020-10-13 22:12:45,4129767952109660,fraud_Abbott-Rogahn,entertainment,489.67,Halstad
2020-10-13 22:16:19,4129767952109660,"fraud_Metz, Russel and Metz",kids_pets,22.61,Halstad
2020-10-13 23:35:46,4129767952109660,"fraud_Roberts, Daniel and Macejkovic",kids_pets,21.23,Halstad
2020-10-14 00:13:02,341542810616333,fraud_Murray Ltd,grocery_net,13.65,Camden
2020-10-14 01:53:53,3501942333500073,fraud_Kilback LLC,grocery_pos,306.95,Phoenix
2020-10-14 02:03:13,3501942333500073,fraud_Kuhic Inc,grocery_pos,335.95,Phoenix
2020-10-14 03:08:42,4129767952109660,fraud_Corwin-Collins,gas_transport,7.27,Halstad
2020-10-14 11:32:47,4129767952109660,fraud_Hackett-Lueilwitz,grocery_pos,348.06,Halstad
2020-10-14 14:55:50,4129767952109660,"fraud_Conroy, Balistreri and Gorczany",health_fitness,17.82,Halstad
2020-10-14 15:30:36,341542810616333,"fraud_Rowe, Batz and Goodwin",grocery_pos,298.14,Camden
2020-10-14 16:32:20,341542810616333,fraud_Kuhic LLC,shopping_net,1019.51,Camden
2020-10-14 20:07:19,4129767952109660,"fraud_Hauck, Dietrich and Funk",kids_pets,16.75,Halstad
2020-10-14 22:13:39,341542810616333,fraud_Klocko LLC,misc_net,823.42,Camden
2020-10-14 22:18:52,341542810616333,fraud_Marvin-Lind,personal_care,52.83,Camden
2020-10-14 23:02:34,3501942333500073,fraud_Price Inc,shopping_net,873.29,Phoenix
2020-10-14 23:21:33,3501942333500073,fraud_Kozey-McDermott,travel,8.14,Phoenix
2020-10-14 23:24:17,341542810616333,fraud_Lockman Ltd,grocery_pos,348.09,Camden
2020-10-14 23:25:17,341542810616333,fraud_Kiehn-Emmerich,grocery_pos,319.27,Camden
2020-10-14 23:30:09,3501942333500073,fraud_Mante Group,misc_net,708.51,Phoenix
2020-10-14 23:48:05,341542810616333,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,806.79,Camden
2020-10-15 00:06:07,341542810616333,fraud_Koss and Sons,gas_transport,17.45,Camden
2020-10-15 00:20:49,3501942333500073,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,870.55,Phoenix
2020-10-15 00:36:48,3501942333500073,fraud_Kiehn Inc,grocery_pos,290.0,Phoenix
2020-10-15 00:42:27,3501942333500073,"fraud_Rohan, White and Aufderhar",misc_net,850.16,Phoenix
2020-10-15 00:51:58,341542810616333,"fraud_Stroman, Hudson and Erdman",gas_transport,19.04,Camden
2020-10-15 01:19:31,3527063666782582,fraud_Pacocha-O'Reilly,grocery_pos,326.36,Camden
2020-10-15 01:24:59,341542810616333,fraud_Conroy-Cruickshank,gas_transport,18.46,Camden
2020-10-15 01:30:41,3527063666782582,fraud_DuBuque LLC,grocery_pos,298.17,Camden
2020-10-15 01:37:04,3501942333500073,fraud_Conroy-Cruickshank,gas_transport,7.23,Phoenix
2020-10-15 02:24:35,3501942333500073,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,284.76,Phoenix
2020-10-15 02:32:37,30042378430132,fraud_Bednar Group,misc_net,939.34,Northport
2020-10-15 03:23:53,3501942333500073,fraud_Spinka-Welch,grocery_net,8.52,Phoenix
2020-10-15 05:53:35,30042378430132,fraud_Pacocha-O'Reilly,grocery_pos,290.54,Northport
2020-10-15 20:27:53,341542810616333,fraud_Kuphal-Bartoletti,misc_net,863.5,Camden
2020-10-15 22:04:23,3501942333500073,fraud_Nolan-Williamson,kids_pets,20.61,Phoenix
2020-10-15 22:09:38,30042378430132,fraud_Sawayn PLC,shopping_pos,897.6,Northport
2020-10-15 22:23:49,341542810616333,fraud_Botsford PLC,home,372.73,Camden
2020-10-15 22:23:52,3501942333500073,fraud_Pouros-Conroy,shopping_pos,854.43,Phoenix
2020-10-15 22:36:44,3501942333500073,fraud_Tillman LLC,travel,10.18,Phoenix
2020-10-15 22:36:47,3527063666782582,fraud_Stark-Batz,entertainment,582.92,Camden
2020-10-15 22:49:25,3527063666782582,"fraud_Reichert, Shanahan and Hayes",shopping_net,1030.08,Camden
2020-10-15 22:55:52,3527063666782582,fraud_Goyette Inc,shopping_net,1012.2,Camden
2020-10-15 23:00:11,3527063666782582,"fraud_Towne, Greenholt and Koepp",shopping_net,908.98,Camden
2020-10-15 23:20:27,341542810616333,"fraud_Herman, Treutel and Dickens",misc_net,830.7,Camden
2020-10-15 23:35:28,3527063666782582,fraud_Huel Ltd,misc_net,682.25,Camden
2020-10-15 23:39:41,3501942333500073,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,802.42,Phoenix
2020-10-15 23:45:07,3527063666782582,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,312.5,Camden
2020-10-16 01:47:48,30570197515105,fraud_Harris Inc,gas_transport,11.09,Hartford
2020-10-16 01:49:50,3527063666782582,"fraud_Moen, Reinger and Murphy",grocery_pos,306.79,Camden
2020-10-16 01:59:54,30042378430132,fraud_Conroy-Cruickshank,gas_transport,10.84,Northport
2020-10-16 02:02:24,30042378430132,fraud_Auer-Mosciski,grocery_pos,319.1,Northport
2020-10-16 02:03:04,30042378430132,fraud_McDermott-Weimann,grocery_pos,282.39,Northport
2020-10-16 02:19:50,4306586894261180,fraud_Murray Ltd,grocery_net,10.62,Veedersburg
2020-10-16 03:01:24,30042378430132,fraud_Huel Ltd,misc_net,714.25,Northport
2020-10-16 03:07:20,3527063666782582,"fraud_Christiansen, Goyette and Schamberger",gas_transport,20.39,Camden
2020-10-16 03:26:06,3527063666782582,"fraud_Osinski, Ledner and Leuschke",grocery_pos,332.24,Camden
2020-10-16 03:55:49,4306586894261180,fraud_Doyle Ltd,grocery_pos,292.42,Veedersburg
2020-10-16 18:35:25,30042378430132,fraud_Fisher Inc,shopping_net,1094.32,Northport
2020-10-16 22:04:40,30570197515105,fraud_Hilpert-Conroy,kids_pets,20.13,Hartford
2020-10-16 22:27:38,3527063666782582,fraud_Dach-Nader,misc_net,960.89,Camden
2020-10-16 22:31:03,4306586894261180,"fraud_Schmeler, Bashirian and Price",shopping_net,891.36,Veedersburg
2020-10-16 22:34:23,30042378430132,fraud_Herman Inc,misc_pos,6.84,Northport
2020-10-16 22:51:53,3527063666782582,fraud_Stiedemann Inc,misc_pos,48.68,Camden
2020-10-16 22:53:28,4306586894261180,fraud_Morissette LLC,entertainment,398.89,Veedersburg
2020-10-16 23:17:21,4306586894261180,fraud_Lemke-Gutmann,shopping_net,912.32,Veedersburg
2020-10-16 23:47:57,4306586894261180,"fraud_Reichert, Shanahan and Hayes",shopping_net,1004.44,Veedersburg
2020-10-16 23:58:03,30042378430132,fraud_Ruecker Group,misc_net,769.89,Northport
2020-10-17 02:37:29,30570197515105,"fraud_Goldner, Kovacek and Abbott",grocery_pos,294.93,Hartford
2020-10-17 02:48:40,4958589671582726883,fraud_Bailey-Morar,grocery_pos,285.8,Burke
2020-10-17 03:25:17,378904938837132,"fraud_Ferry, Lynch and Kautzer",misc_net,759.5,Thomas
2020-10-17 03:41:09,30570197515105,"fraud_Moen, Reinger and Murphy",grocery_pos,269.66,Hartford
2020-10-17 03:42:30,4306586894261180,"fraud_Robel, Cummerata and Prosacco",gas_transport,9.3,Veedersburg
2020-10-17 04:51:52,30570197515105,fraud_Koepp-Parker,grocery_pos,290.91,Hartford
2020-10-17 18:20:12,4306586894261180,fraud_Thiel Ltd,travel,9.94,Veedersburg
2020-10-17 22:01:35,30570197515105,fraud_Koelpin and Sons,misc_net,793.61,Hartford
2020-10-17 22:04:06,4306586894261180,fraud_Haag-Blanda,food_dining,118.4,Veedersburg
2020-10-17 22:15:31,30570197515105,"fraud_Kerluke, Considine and Macejkovic",misc_net,684.59,Hartford
2020-10-17 22:20:11,4958589671582726883,"fraud_Altenwerth, Cartwright and Koss",shopping_net,960.14,Burke
2020-10-17 22:47:04,4958589671582726883,fraud_Mayert Group,shopping_pos,1060.9,Burke
2020-10-17 22:52:44,30570197515105,fraud_Stoltenberg-Beatty,shopping_pos,726.93,Hartford
2020-10-17 22:57:27,30570197515105,"fraud_Hayes, Marquardt and Dibbert",misc_net,856.3,Hartford
2020-10-17 23:36:34,4306586894261180,fraud_Wisozk and Sons,misc_pos,7.73,Veedersburg
2020-10-17 23:37:09,378904938837132,"fraud_Cormier, Stracke and Thiel",entertainment,498.84,Thomas
2020-10-17 23:50:34,378904938837132,fraud_Beier and Sons,home,256.09,Thomas
2020-10-18 00:12:31,378858024506425,fraud_Goodwin-Nitzsche,grocery_pos,295.82,Paradise Valley
2020-10-18 00:38:24,378904938837132,fraud_Gerlach Inc,shopping_net,1018.07,Thomas
2020-10-18 00:58:25,378904938837132,"fraud_Boehm, Predovic and Reinger",misc_pos,809.78,Thomas
2020-10-18 01:22:44,378904938837132,fraud_Huels-Nolan,gas_transport,10.95,Thomas
2020-10-18 01:47:06,378858024506425,fraud_Cole PLC,grocery_pos,285.48,Paradise Valley
2020-10-18 07:22:09,378858024506425,fraud_Kutch LLC,gas_transport,8.65,Paradise Valley
2020-10-18 15:22:58,378858024506425,"fraud_Baumbach, Feeney and Morar",shopping_net,929.11,Paradise Valley
2020-10-18 17:15:14,4958589671582726883,"fraud_Okuneva, Schneider and Rau",shopping_pos,890.94,Burke
2020-10-18 19:54:51,4958589671582726883,fraud_Fisher-Schowalter,shopping_net,915.2,Burke
2020-10-18 20:44:19,378858024506425,fraud_Turner and Sons,shopping_pos,949.65,Paradise Valley
2020-10-18 22:04:05,378858024506425,fraud_Zemlak Group,misc_net,768.25,Paradise Valley
2020-10-18 22:06:22,4958589671582726883,fraud_Flatley-Durgan,misc_net,773.33,Burke
2020-10-18 22:36:45,378904938837132,"fraud_Dare, Fritsch and Zboncak",health_fitness,21.79,Thomas
2020-10-18 22:57:25,378858024506425,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,928.76,Paradise Valley
2020-10-18 22:58:52,378904938837132,"fraud_McDermott, Osinski and Morar",home,254.95,Thomas
2020-10-18 23:01:50,378904938837132,fraud_Thompson-Gleason,health_fitness,18.21,Thomas
2020-10-18 23:38:59,378858024506425,fraud_Boyer-Reichert,shopping_net,1008.11,Paradise Valley
2020-10-18 23:49:12,4958589671582726883,"fraud_Lehner, Mosciski and King",misc_net,751.72,Burke
2020-10-18 23:55:50,378858024506425,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1093.63,Paradise Valley
2020-10-19 02:05:10,378858024506425,fraud_Kutch and Sons,grocery_pos,314.74,Paradise Valley
2020-10-19 17:25:02,378858024506425,"fraud_Lockman, West and Runte",grocery_pos,290.22,Paradise Valley
2020-10-19 22:11:33,378858024506425,"fraud_Reichert, Huels and Hoppe",shopping_net,1015.71,Paradise Valley
2020-10-22 00:19:41,4481131401752,fraud_McDermott-Weimann,grocery_pos,271.07,Shrewsbury
2020-10-22 02:54:02,4481131401752,fraud_Kerluke Inc,misc_net,867.41,Shrewsbury
2020-10-22 03:47:01,4481131401752,fraud_Padberg-Welch,grocery_pos,317.37,Shrewsbury
2020-10-22 20:34:29,4481131401752,"fraud_Schneider, Hayes and Nikolaus",food_dining,140.77,Shrewsbury
2020-10-23 00:03:37,4481131401752,"fraud_Bernier, Volkman and Hoeger",misc_net,680.39,Shrewsbury
2020-10-23 00:49:46,4481131401752,fraud_Schamberger-O'Keefe,grocery_pos,289.1,Shrewsbury
2020-10-23 01:22:11,4481131401752,fraud_Kiehn-Emmerich,grocery_pos,276.82,Shrewsbury
2020-10-23 02:33:46,4481131401752,fraud_McDermott-Weimann,grocery_pos,287.69,Shrewsbury
2020-10-23 23:39:49,4481131401752,"fraud_Schmeler, Bashirian and Price",shopping_net,1140.55,Shrewsbury
2020-10-24 01:37:25,4740713119940984,fraud_Bauch-Raynor,grocery_pos,300.9,Pomona
2020-10-24 02:05:51,4740713119940984,fraud_Auer-Mosciski,grocery_pos,278.99,Pomona
2020-10-24 03:31:03,180046617132290,fraud_Goodwin-Nitzsche,grocery_pos,283.58,Goreville
2020-10-24 18:47:50,4599285557366057,"fraud_Streich, Dietrich and Barton",shopping_net,966.98,Burrton
2020-10-24 20:25:22,4599285557366057,"fraud_Reichert, Shanahan and Hayes",shopping_net,1140.88,Burrton
2020-10-24 20:34:24,4883407061576,fraud_Boyer PLC,shopping_net,1041.54,Seattle
2020-10-24 22:20:33,4883407061576,"fraud_Rowe, Batz and Goodwin",grocery_pos,322.47,Seattle
2020-10-24 22:54:46,4883407061576,fraud_Mante Group,misc_net,832.55,Seattle
2020-10-24 23:00:33,4883407061576,fraud_Schmidt and Sons,shopping_net,980.71,Seattle
2020-10-24 23:03:34,4883407061576,fraud_Pouros-Haag,shopping_pos,924.6,Seattle
2020-10-24 23:08:01,4740713119940984,fraud_Strosin-Cruickshank,grocery_pos,267.1,Pomona
2020-10-24 23:12:19,4740713119940984,"fraud_Mosciski, Ziemann and Farrell",shopping_net,826.38,Pomona
2020-10-24 23:14:06,4599285557366057,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1139.97,Burrton
2020-10-24 23:26:49,4740713119940984,fraud_Boyer-Reichert,shopping_net,1104.91,Pomona
2020-10-24 23:53:11,4599285557366057,"fraud_Okuneva, Schneider and Rau",shopping_pos,1252.51,Burrton
2020-10-25 00:15:29,4599285557366057,fraud_Barton Inc,grocery_pos,278.59,Burrton
2020-10-25 00:36:53,180046617132290,fraud_Ledner-Pfannerstill,gas_transport,10.0,Goreville
2020-10-25 00:41:24,4883407061576,fraud_Cummerata-Jones,gas_transport,13.98,Seattle
2020-10-25 00:55:26,4883407061576,fraud_Kuhic Inc,grocery_pos,307.89,Seattle
2020-10-25 01:12:35,4740713119940984,fraud_O'Keefe-Hudson,grocery_pos,282.77,Pomona
2020-10-25 01:43:39,4740713119940984,"fraud_Osinski, Ledner and Leuschke",grocery_pos,303.9,Pomona
2020-10-25 02:31:32,4599285557366057,"fraud_Swift, Bradtke and Marquardt",grocery_net,11.43,Burrton
2020-10-25 03:24:29,4599285557366057,fraud_O'Keefe-Hudson,grocery_pos,310.37,Burrton
2020-10-25 03:59:34,4599285557366057,fraud_Kiehn Inc,grocery_pos,336.84,Burrton
2020-10-25 06:57:18,4295296907373,fraud_Conroy-Cruickshank,gas_transport,12.4,Wever
2020-10-25 07:23:00,4740713119940984,fraud_Kunze Inc,grocery_pos,293.96,Pomona
2020-10-25 07:35:06,4599285557366057,"fraud_Robel, Cummerata and Prosacco",gas_transport,10.36,Burrton
2020-10-25 08:07:15,180046617132290,fraud_McDermott-Weimann,grocery_pos,318.47,Goreville
2020-10-25 14:10:36,180046617132290,fraud_Kozey-Boehm,shopping_net,1134.02,Goreville
2020-10-25 18:25:49,180046617132290,"fraud_Schultz, Simonis and Little",grocery_pos,288.17,Goreville
2020-10-25 20:43:20,4295296907373,fraud_Bednar Group,misc_net,614.29,Wever
2020-10-25 20:58:22,4599285557366057,"fraud_Langworth, Boehm and Gulgowski",shopping_net,849.81,Burrton
2020-10-25 22:09:24,4599285557366057,fraud_Price Inc,shopping_net,1034.66,Burrton
2020-10-25 22:15:44,180046617132290,fraud_Kunze Inc,grocery_pos,272.26,Goreville
2020-10-25 22:17:46,4740713119940984,fraud_Heathcote LLC,shopping_net,1019.43,Pomona
2020-10-25 22:23:29,4599285557366057,"fraud_Hoppe, Harris and Bednar",entertainment,386.54,Burrton
2020-10-25 22:34:45,4295296907373,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,1038.53,Wever
2020-10-25 22:41:26,4883407061576,fraud_Medhurst PLC,shopping_net,869.72,Seattle
2020-10-25 22:49:56,4740713119940984,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,976.13,Pomona
2020-10-25 22:51:03,4295296907373,"fraud_Little, Gutmann and Lynch",shopping_net,773.18,Wever
2020-10-25 22:51:49,4599285557366057,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,873.24,Burrton
2020-10-25 23:02:32,4295296907373,fraud_Bednar Group,misc_net,772.55,Wever
2020-10-25 23:06:13,4883407061576,fraud_Kassulke PLC,shopping_net,974.36,Seattle
2020-10-25 23:10:56,4599285557366057,fraud_Howe Ltd,misc_pos,8.45,Burrton
2020-10-25 23:24:18,4599285557366057,fraud_Dach-Nader,misc_net,898.03,Burrton
2020-10-25 23:27:30,4599285557366057,fraud_Predovic Inc,shopping_net,780.19,Burrton
2020-10-25 23:32:34,4295296907373,"fraud_Langworth, Boehm and Gulgowski",shopping_net,1061.53,Wever
2020-10-25 23:33:00,4599285557366057,fraud_Kuhn LLC,misc_net,821.96,Burrton
2020-10-25 23:38:36,180046617132290,fraud_Dooley-Thompson,misc_net,769.5,Goreville
2020-10-25 23:42:37,4740713119940984,fraud_Mohr-Bayer,shopping_net,1106.48,Pomona
2020-10-25 23:48:26,4599285557366057,fraud_Schmeler-Howe,personal_care,20.94,Burrton
2020-10-25 23:54:05,180046617132290,fraud_Auer-West,shopping_net,1009.26,Goreville
2020-10-25 23:57:02,4599285557366057,"fraud_Heathcote, Yost and Kertzmann",shopping_net,880.31,Burrton
2020-10-26 00:50:17,573283817795,fraud_Padberg-Welch,grocery_pos,287.37,Jaffrey
2020-10-26 21:53:10,573283817795,fraud_Terry-Huel,shopping_net,1021.41,Jaffrey
2020-10-26 22:20:54,573283817795,fraud_Dooley-Thompson,misc_net,923.16,Jaffrey
2020-10-26 23:32:30,573283817795,"fraud_Mosciski, Ziemann and Farrell",shopping_net,988.01,Jaffrey
2020-10-27 00:22:22,573283817795,fraud_Hackett-Lueilwitz,grocery_pos,284.76,Jaffrey
2020-10-27 00:29:41,676281772837,fraud_Murray-Smitham,grocery_pos,302.51,Whigham
